,chatID,personType,personID,createdAt,plainText,language
26632,W4b51956a5a7k,user,C2a84957a525z,2021-05-20 09:04:21,안녕하세요 한자시허,kor
26714,P4588835a5b4m,user,G7a804074c83i,2021-05-20 09:59:01,녹화강의를 3번 넘게 들어도 수업인정시간이 안나와서 f가 되어 있는데 또 들어야 하는지요?,kor
26718,Rac37147a5b6c,user,Va310971a2f0a,2021-05-22 10:47:12,락다운브러우저를 이용한 줌으로 비대면시험시 질문드립니다.,kor
26722,O3855305a5bdt,user,Ucd8201555d3b,2021-05-20 10:36:59,"파일을 하나 올리려는데, Action not complete: Adding the selected content to the specified folder causes the folder to exceed its quota.",kor
26734,Maa69731a5c6b,user,Ud4287504afex,2021-05-20 11:17:13,인권과성평등 온라인수업은 어디서 듣는건가요?,kor
26743,Ec755364a5edx,user,Pa554210a5edl,2021-05-20 14:03:36,"고려대 보건대학원 재학중인 김미희입니다 2020540054
맥북을 사용합니다. 오피스와 spss 프로그램 다운로드받고자 합니다. 설치가 잘 되지 않아 노트북 들고 찾아가서 도움 받으려 합니다. 지금 어디로 가면 될까요?",kor
26749,E6496287a5f0g,user,Hb7681853bc1c,2021-05-20 14:14:31,안녕하세요 질문이 있어서 톡 보냅니다,kor
26758,Q7515897a60av,user,M2712511a60aa,2021-05-20 16:06:25,안녕하세요 블랙보드-락다운 브라우저 테스트 코스에서 뒤로를 눌렀을때 시험 결과가 안나오고 메인 페이지로 넘어가서요,kor
26783,Y0a94482a61ck,user,Uf7630113c2fv,2021-05-20 17:21:27,교수님이 녹음강의를 파워포인트로 올리셨는데...어찌 들을수 있는거죠?,kor
26793,E0f71414a621v,user,Z08411011c08y,2021-05-20 17:44:47,안녕하세요,kor
26804,E0b72230a694y,user,L8634936a688e,2021-05-21 01:57:36,"zoom과 LDB 모두 사용하는 시험 매뉴얼에는 ""크롬 브라우저""에서 zoom 실행하라고 되어있는데, 바탕화면에 생긴 zoom 아이콘을 통해 들어가면 안되는건가요?",kor
26824,K0640371a707q,user,C5422501e2aas,2021-05-21 10:04:42,21년 법정의무 교내권장교육에서 이수증 출력하고 싶은데 방법을 여쭤봅니다.,kor
26826,Kd652563a733c,user,Y9829575a8c9t,2021-05-21 13:15:59,락다운 브라우저가 뭔가요?,kor
26834,E6e12257a735w,user,S9637501a735s,2021-05-21 13:23:38,강의 중간평가는 어디서 보나요...?,kor
26855,Ued49036a73bb,user,Rba28837a738o,2021-05-21 13:49:46,"졸업한자시험 관련한 문의인데요, 락다운 브라우저 실행하고서 블랙보드 코스에서 줌 접속이 안 되는데 해결방법이 있나요? 줌은 락다운 브라우저 실행 이전에 접속하고서 그 이후에 락다운 브라우저를 실행하고 시험을 실시하는 건가요?",kor
26881,Nce63601a74bl,user,Y1c421074e05w,2021-05-21 14:55:59,"안녕하세요. 제가 이메일이 포털 이메일이 아니라서 줌에 접속하지 못하였는데, 이메일을 포털 이메일로 변경하였는데도 줌 접속이 여전히 안됩니다. ㅠㅠ",kor
26886,R0873870a756b,user,Pf8449034878w,2021-05-21 15:44:17,안녕하세요? 질문이 있습니다.,kor
26893,U9717984a758m,user,M0e304754d8co,2021-05-21 15:50:26,"안녕하세요 교수학습지원센터입니다. 저희가 학생들을 위한 기말고사 카드뉴스를 만드는 중입니다. 그런데 가장 많은 질문이 다른 학생들은 락다운 브라우저 비밀번호를 입력하라고 하지 않는데 왜 저만 계속 입력하느냐, 잘못된거 아니냐 라고 문의 전화가 종종 옵니다. 제가 알고있기로는 chrome  보다는 ios 유저들은 safari, window유저들은 그냥 기본 인터넷을 사용하면 비밀번호를 입력 안해도 되는걸로 알고있는데 정확한 사실 여부 확인을 위해 문의드립니다 ;)",kor
26901,J6662262a75cw,user,Rba28837a738o,2021-05-21 16:20:51,"안녕하세요, 졸업한자시험 관련해서 궁금한 점이 있어서 메시지 남겨요. 줌 실행 후에 락다운 브라우저 열면 줌 창은 컴퓨터 화면에서 보이지 않는데, 원래 이런 건가요?",kor
26906,Ha775948a75du,user,Ra382030596cb,2021-05-21 16:13:56,안녕하세요 일요일에 있을 한자시험 준비로 질문이 있습니다.,kor
26929,O0e78735a75eq,user,X1b321787e04t,2021-05-21 16:18:10,"일요일에 한자 시험을 락다운브라우저와 zoom을 통해 치는데, 둘다 사용을 처음해봅니다. zoom 다운받고 캠 되는거 확인했고, 락다운브라우저도 깔았고 블랙보드 안내페이지 테스트도 했는데 그러면 준비 다된건가요?",kor
26938,V2c76023a763x,user,Nfa34505a760w,2021-05-21 16:40:02,"안녕하세요, 고시 준비로 오랜 휴학 끝에 학교로 돌아오게 되어 온라인 수업에 익숙치 않은 상황입니다. 이번 졸업을 위한 한자 시험을 치르기 위해 락다운 프로그램과 ku줌으로 접속을 확인하라고 안내받았는데, 1. 락다운 프로그램을 어디서 다운 받는지와 2. ku줌 실행 여부를 어디서 확인할 수 있는 건지 안내 부탁드려도 될까요? 감사합니다.",kor
26943,B5f90251a76ea,user,Y2315780a76er,2021-05-21 17:27:14,Mac 사용중인데,kor
26958,F7f12683aa45w,user,N18610023cbeq,2021-05-23 21:05:33,어흥,kor
26961,X4856680aa68b,user,G1849149a8efd,2021-05-23 23:34:54,'인간과 자연의 지속가능한 융합'수업수강하는 2015270741 배미지입니다 수업강의를 여러번 완강했음에도 16분가량이후로는 출석인정이 안되어 연락드립니다,kor
26964,Fa843936aaadr,user,Da766155aaacz,2021-05-24 04:32:26,줌 이용,kor
26978,Cff41818aaf1s,user,X904494539d3v,2021-05-24 09:21:23,출석인정 오류,kor
26982,Ca746987aaf9k,user,C9e784303d94q,2021-05-24 09:55:10,토론방에 자료올리는 방법,kor
26985,C3b24997ab02o,user,G7a804074c83i,2021-05-24 10:35:49,온라인 영상강의를 보통 5회정도 들어야 출석이 인정되는데 이번에는 4~5회 2시간이 넘는 강의를 들어도 출석 반영이 안되고 있습니다.,kor
26995,C9821093ab03t,user,Sa1381914be4x,2021-05-24 10:38:21,"환공 2017271130 차성윤입니다. 
11주차 12주차 인간과융합강의를 다 들었는데 영상출석이 F 로 되있어서 문의드립니다",kor
26997,Te285254ab07x,user,O40904424ba1a,2021-05-24 10:55:23,영상을 정상적으로 재생했는데도 출석인정이 안되어 있습니다..ㅠ 어떻게 해야 하나요?,kor
27000,Wcd11450ab09i,user,Ic2542534c76r,2021-05-24 11:02:05,"안녕하세요, 출석체크 부분이 제대로 이뤄지지 않아서 문의드립니다.",kor
27006,E5135839ab13l,user,Lcd488564db6c,2021-05-24 11:47:09,화면공유가 지속이 안되는 데... 줌에서요,kor
27011,Yeb15746ab15l,user,Q1599167a8fcc,2021-05-24 11:53:51,블랙보드의 줌 사용할 때 제가 다운받은 이미지로 배경 설정 못하나요?,kor
27018,Dcb11237ab1du,user,Dd5234584d26a,2021-05-24 12:27:53,블랙보드 로그인 기록을 학생이 확인할 수 있나요?,kor
27020,G6e64935ab29x,user,Y4244682ab29e,2021-05-24 13:21:08,성평등 수업을 들어야하는데 어디서 찾을 수 있을까요?,kor
27023,Ac444174ab3ec,user,Mc0888382e11c,2021-05-24 14:50:07,파일 업로드가 안됩니다.,kor
27033,I9d67097ab3ec,user,U7b42321ab3eu,2021-05-24 14:51:38,"안녕하세요! 블랙보드에 과제를 제출하였는데, 새로이 과제를 제출하고 싶어서 연락드렸습니다",kor
27044,N9f47390ab41t,user,E4053090a974i,2021-05-24 15:03:24,안녕하세요 환경시스템공학과 2019271215 채주희 입니다. 인간과 자연의 지속가능한 융합 수업을 끝까지 재생했음에도 출석인정이 되어있지않아 문의드립니다.,kor
27046,Xb136829ab42q,user,Oea47596a8cdf,2021-05-24 15:08:24,안녕하세요! 다름이 아니라 제가 인간과 자연의 지속가능한 융합 과목을 수강하고 있는데 강의를 끝까지 들어도 영상 출석인정이 되지 않고 있습니다. 그래서 3번씩이나 다시 재생해도 영상 출석인정이 되지 않아서 질문을 드립니다.,kor
27050,I2168755ab44l,user,Y5925487a90ed,2021-05-24 15:16:32,블랙보드에서 강의를 100퍼 다 들었는데 학습인정이 안되었어요 ㅠ,kor
27071,Q7a67741ab46d,user,Qf3209604ca1m,2021-05-24 15:22:57,안녕하세요.,kor
27096,R2f14807ab47g,user,G9a30415ab32x,2021-05-24 15:28:51,"연구윤리교육 수강하고자 하는데요,",kor
27101,L3d26839ab4dv,user,Y8854237a8dfo,2021-05-24 15:52:42,안녕하세요! 자유정의진리 교과목을 담당하는 김영건입니다. 안내에 따라서 녹화본 강의를 업로드하였습니다. 학생들이 강의를 기간 내 수강했는지 출석 확인을 어디서 할 수 있을까요? 궁금합니다.,kor
27107,X9e44949ab4ed,user,E0f77805ab4ef,2021-05-24 16:00:15,안녕하세요. 저희 소속이 아닌 외부 구성원들과 회의시 zoom을 이용하여 방을 개설하려면 어떻게 해야하는지요?,kor
27138,R9467958ab53a,user,B7e785446bf5u,2021-05-24 16:19:50,블랙보드로 녹화강의 시청했는데 시청하지 않았다고 뜨는 경우에는 어떡하나요? 이미 기간 지나서 다시 시청도 안되는데,kor
27151,E6a91140ababw,user,K5f1373148bea,2021-05-24 22:33:04,"안녕하세요? 고려대하교 세종캠퍼스 재학중인 환경시스템공학과 16학번 방찬주라고 합니다.

금학기 인간과자연의지속가능한융합이라는 과목을 수강하고 있는데 강의를 들었는데도 불구하고 출석이 인정되지 않아서 연락드리게 되었습니다.

강의는 녹화강의로 유튜브 형태로 되어있습니다. 그것을 정배속으로 잘 듣고 갔는데도 불구하고 언제부턴가 출석이 인정되지 않고 있습니다.

이 과목의 조교님께서 블랙보드 내의 어흥 메신저를 통하여 연락을 드리라고 하여 이렇게 연락을 드립니다.",kor
27155,R6c63243ac47m,user,Udd413675861t,2021-05-25 09:41:35,왜 이번학기는 블랙보드 알림이 폰에 안 뜨나요ㅠㅠ,kor
27164,Aad85462ac57g,user,L2e18750091fn,2021-05-25 10:47:02,"안녕하세요, 어흥이님, 제가 오늘 오전 1교시 9시-10시15분 수업을 정상적으로 완료하고 녹화했는데요, 10시 45분인 현재까지 녹화본이 계속 processing이라고 뜨고 있습니다. 세션 녹화중지를 분명히 누른거 같은데 이렇게 녹화본 생성이 오래되는 다른 이유가 있을까요? 아니면 그냥 기다리면 될까요^^;;",kor
27168,K8732728ac66v,user,S4e547215948h,2021-05-25 11:51:58,"안녕하세요.  블랙보드 group activity 활용방법에 대한 질문입니다.  그룹발표를 위해 self sign-up을 해서 그룹을 만들고, 각 그룹멤버들이 블랙보드에서 그룹활동을 할 수 있도록 (발표 후 자료를 업로딩까지) 설정했다고 생각했는데요.  발표자료 제출할 곳이 학생들에게 보이지 않는다고 합니다. 제가 설정을 잘못한 걸까요? 도움 부탁드립니다.",kor
27179,Rd031026ac8fy,user,Gae166754beaf,2021-05-25 14:47:15,블랙보드 토론실에 과제를 제출하려고하는데 자꾸 로그인이되어있지 않다고떠서 제출을 못합니다 ㅜ,kor
27192,Y0d43436ac9cc,user,G61670114c86c,2021-05-25 15:41:33,안녕하세요 제 수업 녹강 출석이 됐는지 확인하고 싶습니다! 바이오식품재료학이고 저는 중어중문학과 2017131174 이지예입니다,kor
27210,B8580462aca7v,user,H2d54791aca7s,2021-05-25 16:31:52,"인간과자연의지속가능한 융합 12주차 강의를 정상적으로 들었음에도, 출석 인정이 안되어서 문의드립니다..",kor
27221,W2876050acb1j,user,M8c351433addr,2021-05-25 17:11:59,안녕하세요,kor
27250,F4594929acbad,user,Ka1196304c4ee,2021-05-25 17:52:26,안녕하세요 현재 교양 수업 조교를 하고 있는데 녹화 강의로 출석체크를 하려고 합니다,kor
27254,O8a37395acccb,user,X6b149313de7w,2021-05-25 19:08:27,교수님 강의동영상이 안열려요ㅠ,kor
27260,U6249445ad90y,user,F9423874c0bcm,2021-05-26 09:05:04,올라온 영상을 시청했는데 출결 사항에 F로 나와있습니다. 오류인지 확인이 필요할 것 같습니다.,kor
27263,W0a84216ad92f,user,Wa4365385473x,2021-05-26 09:12:27,"블랙보드 교수자 메뉴에 ""영상 출석 컨텐츠""와 ""영상 출석 블랙보드 컨텐츠""가 있는데 차이점이 무엇인가요?",kor
27265,N6f96684ada3b,user,P2c47990ad94u,2021-05-26 10:26:42,영상출석 이의제기를 위해 로그 기록이 필요합니다,kor
27272,M2f99082adadz,user,Zd33350672dbm,2021-05-26 11:06:59,안녕하세요 문의사항이 있습니다.,kor
27289,M8e85752adafm,user,A7a55274a73cr,2021-05-26 11:17:49,안녕하세요?,kor
27296,Fe478989adb2f,user,H60669514b23h,2021-05-26 11:29:25,출석반영이원활하게되지않습니다,kor
27321,R2224657adb3z,user,Mdb543024c43c,2021-05-26 11:35:29,안녕하세요 혹시 강의 동영상을 학생들이 다운받지는 못하게 재생만 가능하도록 올리려면 설정을 어떻게 해야할까요?,kor
27324,D2e93998adb7r,user,Kbb23919a894t,2021-05-26 11:50:26,토론실에 글을 비공개로 어떻게 올리나요?,kor
27326,B1156345adb7z,user,L266225098b4v,2021-05-26 11:51:25,안녕하세요 바의공 고영학교수님 조교 정재민입니다. 학부 수업 생체재료 출석관련하여 문의드립니다. 줌에 previous meeting에 4월 26일 이전 출석이 나타나지 않아문의드립니다.,kor
27334,U2195508adc9n,user,Ub649598adc8y,2021-05-26 13:06:21,안녕하세요. 블랙보드를 통해 줌 접속을 하면 자꾸 오류가 나고 들어가지지 않습니다. Sso로 로그인을 해도 마찬가지인데 해결방법이 없을까요?,kor
27336,X3592646adddq,user,R94325433532m,2021-05-26 14:32:39,"블랙보드에서 연구지도 과목에 논문표절검사 과제를 클릭하면 다음과 같은 에러 메세지가 뜨는데요, 어떻게 해야하나요?",kor
27369,W0e25049ade1l,user,O1995701f5b6v,2021-05-26 14:48:11,설문조사 만드는 방법을 알 수 있을까요? 감사합니다,kor
27372,Ha094635adebv,user,Gc4965993bb4e,2021-05-26 15:32:46,"안녕하세요. 블랙보드 기능에 대해 문의드리려고 합니다.
기말시험일자를 투표하려고 하는데, 블랙보드에서 투표를 생성할 수 있는지 궁금합니다.",kor
27376,Le267910ae81j,user,F2f251274cdeh,2021-05-27 02:12:11,블랙보드 알람이 안울립니다.,kor
27391,D8160279aeefk,user,R63211527641l,2021-05-27 10:00:25,"안녕하세요, 선생님! 세종캠퍼스 교수학습지원센터 김다정입니다!",kor
27404,U0b46336af08o,user,C6c805964d9by,2021-05-27 11:47:43,아래와 같이 콜라보레이트 들어갔을때 세션이 수업시간이 되어서도 등장하지 않습니다,kor
27410,P5944705af11q,user,Zbb664004b4ap,2021-05-27 12:25:44,"안녕하세요, 교수님이 블랙보드에 학교 원노트를 올려주셔서 그걸 수업 시간에 이용해야 하는데, 계정을 다시 만들어도 이러한 창만 뜹니다. 다른 학우들은 다 가능한데, 혹시 왜 이러는지 알 수 있을까요",kor
27433,Bcb57760af1co,user,Y18983014c76q,2021-05-27 13:11:47,"안녕하세요? test bank를 blackboard로 import하는데 다음과 같은 오류가 발생했습니다""패키지가 처리되었습니다. 로그파일은 아래와 같습니다.
2021. 5. 27 오후 1:10:47 - [FATAL] 치명적 오류: 오류가 발생했습니다. 기록된 오류는 다음과 같습니다.
   제공된 파일은 지원된 패키지 포맷으로 식별될 수 없으므로 처리될 수 없습니다 .
   자세한 정보는 로그 세부 사항을 참조하십시오.
2021. 5. 27 오후 1:10:47 - [WARNING] 상태: 가져오기 작업을 완료하지 못했습니다.

2021년 5월 27일 목요일 오후 1시 10분 47초 KST""",kor
27455,B1388708af25s,user,T33424164c61a,2021-05-27 13:54:01,안녕하세요,kor
27466,V7f29821af2bm,user,Kb354906447el,2021-05-27 14:19:59,연구윤리교육 3개 영상을 모두 시청했는데 퀴즈는 어디서 푸나요?,kor
27476,Xbd17647af2db,user,Pf8449034878w,2021-05-27 14:26:36,안녕하세요?,kor
27505,T6516859af41g,user,Xa6659864361u,2021-05-27 15:51:18,"안녕하세요. 유선으로 상담한 내용 서면으로 남깁니다.

1. zoom 배경화면 흐리게가 안되는 문제.
 - 컴퓨터, 아이패드, 핸드폰에서 모두 배경화면 흐리게가 없습니다(다른 배경화면 모양은 있음)
-모바일에서 배경화면 흐리게가 가능하게 업데이트가 되었고, 모든 장치에서 zoom을 최신업데이트한 상태로 진행해도 마찬가지 였습니다.

2. 락다운 브라우저 문제

 1) ""문제를 아직 풀지 않았습니다.""라는 문구가 뜨는 문제
 -답안을 작성후 제출을 하면 해당 문구가 뜬다고 합니다.(다수의 학생이 준 의견)",kor
